Objects
100
,,Global Angle BOLT_2:BOLT_2,,,,,,Global Angle rvr5:rvr5,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1893,0,-0.099799,-0.055925,1.541371,2386.789551,754.717590,160.615997,0.022211,-0.008868,0.454196,1468.053711,1875.903198,140.765869
1894,0,-0.100445,-0.056007,1.541876,2386.800781,754.739319,160.587143,0.022682,-0.005870,0.455869,1467.993774,1875.959595,140.700851
1895,0,-0.099720,-0.055735,1.541530,2386.810547,754.698364,160.591049,0.022463,-0.005839,0.455652,1467.992798,1875.930786,140.691208
1896,0,-0.099181,-0.055242,1.541526,2386.801270,754.694519,160.571518,0.022818,-0.005666,0.455686,1468.017578,1875.938110,140.663208
1897,0,-0.098519,-0.054000,1.539648,2386.808594,754.642090,160.595810,0.022027,-0.008636,0.454098,1468.054688,1875.886475,140.744186
1898,0,-0.100046,-0.055437,1.541512,2386.794922,754.712769,160.592117,0.022785,-0.006169,0.455956,1467.999023,1875.947876,140.684982
1899,0,-0.098559,-0.055227,1.541571,2386.802490,754.701782,160.586441,0.023009,-0.005982,0.456005,1467.989502,1875.953735,140.699844
1900,0,-0.100214,-0.055337,1.541467,2386.799561,754.708191,160.580658,0.022737,-0.005797,0.455858,1467.997437,1875.942017,140.677155
1901,0,-0.099952,-0.055553,1.541618,2386.790771,754.705322,160.573410,0.022003,-0.008696,0.454344,1468.053467,1875.882324,140.751450
1902,0,-0.099643,-0.055493,1.541804,2386.788818,754.710449,160.594818,0.022758,-0.005699,0.455639,1468.002197,1875.941284,140.706650
1903,0,-0.099388,-0.054657,1.541477,2386.802979,754.721924,160.595108,0.021833,-0.008945,0.454104,1468.056641,1875.881104,140.759018
1904,0,-0.099332,-0.055381,1.541682,2386.796875,754.689026,160.592697,0.021969,-0.008788,0.454288,1468.059570,1875.886475,140.742416
1905,0,-0.098197,-0.055659,1.541632,2386.811523,754.698364,160.567184,0.022940,-0.005639,0.455947,1468.020508,1875.947144,140.668854
1906,0,-0.099409,-0.055607,1.541586,2386.795410,754.694763,160.603317,0.022823,-0.005740,0.455877,1467.998657,1875.940674,140.692200
1907,0,-0.099453,-0.054337,1.539654,2386.812744,754.653564,160.596420,0.022028,-0.008869,0.453967,1468.042358,1875.881348,140.770432
1908,0,-0.098968,-0.055355,1.541365,2386.798828,754.720764,160.588898,0.022869,-0.006072,0.456053,1468.002563,1875.945679,140.693329
1909,0,-0.099056,-0.054002,1.539789,2386.812744,754.646912,160.582199,0.022742,-0.005611,0.455934,1468.007202,1875.925781,140.667786
1910,0,-0.099767,-0.054926,1.541306,2386.800293,754.686707,160.580566,0.021802,-0.008736,0.453840,1468.050659,1875.872192,140.754868
1911,0,-0.099064,-0.055724,1.541998,2386.793457,754.714050,160.581253,0.023025,-0.005861,0.455924,1468.007202,1875.943481,140.692093
1912,0,-0.100128,-0.055775,1.541597,2386.805908,754.710205,160.597717,0.022770,-0.005815,0.455842,1467.998779,1875.936035,140.693619
1913,0,-0.099910,-0.055328,1.541121,2386.805420,754.688293,160.587662,0.022785,-0.005481,0.455833,1468.009888,1875.940918,140.668991
1914,0,-0.099383,-0.055314,1.541542,2386.804199,754.708862,160.569748,0.023045,-0.005669,0.455839,1467.992188,1875.933350,140.685486
1915,0,-0.099746,-0.055705,1.541668,2386.795410,754.724182,160.573380,0.022264,-0.008835,0.454085,1468.053223,1875.882568,140.762772
1916,0,-0.098955,-0.054655,1.539688,2386.811768,754.654541,160.605652,0.022835,-0.006031,0.455933,1467.985840,1875.953247,140.700928
1917,0,-0.100284,-0.054777,1.541886,2386.788330,754.699646,160.601852,0.022602,-0.006081,0.455823,1467.991333,1875.947144,140.689529
1918,0,-0.098652,-0.053882,1.539415,2386.823486,754.641113,160.587753,0.022681,-0.005891,0.455758,1468.001099,1875.928711,140.694366
1919,0,-0.099219,-0.055374,1.541671,2386.794678,754.710632,160.571671,0.022850,-0.005763,0.456052,1467.995850,1875.950684,140.688171
1920,0,-0.099778,-0.055627,1.541955,2386.799805,754.705139,160.588409,0.022581,-0.005662,0.455530,1467.997803,1875.932373,140.682587
1921,0,-0.100116,-0.054959,1.541572,2386.797363,754.693542,160.598282,0.021880,-0.009020,0.454212,1468.060791,1875.869629,140.755936
1922,0,-0.098702,-0.055423,1.541523,2386.803955,754.690063,160.568542,0.022321,-0.008854,0.454093,1468.049927,1875.887817,140.756882
1923,0,-0.100073,-0.055748,1.541143,2386.797363,754.695312,160.586685,0.021997,-0.008692,0.453964,1468.063354,1875.886475,140.743851
1924,0,-0.100250,-0.055609,1.541724,2386.813477,754.712830,160.590057,0.021923,-0.008780,0.454184,1468.049683,1875.877441,140.774139
1925,0,-0.100107,-0.055604,1.541818,2386.796143,754.700745,160.589584,0.022468,-0.005731,0.455763,1467.992798,1875.937134,140.692978
1926,0,-0.098708,-0.055897,1.541937,2386.798828,754.711243,160.584000,0.022928,-0.005621,0.455974,1467.995850,1875.938354,140.688828
1927,0,-0.099346,-0.055590,1.541521,2386.793945,754.696472,160.587784,0.022935,-0.005532,0.456042,1468.007812,1875.925659,140.679489
1928,0,-0.099390,-0.055229,1.541821,2386.792725,754.701233,160.597992,0.022997,-0.005681,0.455886,1467.998413,1875.941284,140.689529
1929,0,-0.098334,-0.053747,1.539135,2386.821533,754.625366,160.597549,0.022061,-0.008605,0.454156,1468.059204,1875.890381,140.760056
1930,0,-0.099121,-0.055414,1.541331,2386.805176,754.719238,160.574982,0.023022,-0.005691,0.456016,1468.004883,1875.939453,140.684937
1931,0,-0.098699,-0.054937,1.541317,2386.812012,754.707397,160.557785,0.023047,-0.005789,0.456071,1468.010986,1875.931396,140.682159
1932,0,-0.098533,-0.055455,1.541360,2386.801270,754.700073,160.602448,0.022020,-0.008689,0.454007,1468.051758,1875.886841,140.739792
1933,0,-0.098991,-0.054682,1.541461,2386.799805,754.716797,160.595932,0.023097,-0.005570,0.455911,1468.003784,1875.956787,140.714966
1934,0,-0.099460,-0.056410,1.542155,2386.794434,754.719299,160.580383,0.022821,-0.005623,0.455917,1467.999634,1875.936157,140.695816
1935,0,-0.099450,-0.055752,1.541617,2386.806152,754.700806,160.567719,0.022167,-0.008810,0.454019,1468.057739,1875.876465,140.745865
1936,0,-0.099627,-0.055219,1.541653,2386.806396,754.676025,160.578964,0.022730,-0.005741,0.455915,1468.010010,1875.928589,140.696533
1937,0,-0.099280,-0.055428,1.541428,2386.802490,754.690430,160.594360,0.022800,-0.005751,0.456141,1468.015869,1875.936890,140.684814
1938,0,-0.099710,-0.055648,1.541709,2386.809082,754.708191,160.578278,0.021891,-0.008949,0.453909,1468.058472,1875.885254,140.758804
1939,0,-0.098837,-0.055455,1.541841,2386.809082,754.701782,160.569824,0.022650,-0.005723,0.455841,1468.001831,1875.940430,140.688248
1940,0,-0.098616,-0.055719,1.541503,2386.802490,754.694824,160.582550,0.022864,-0.005590,0.456039,1468.006714,1875.931396,140.692535
1941,0,-0.100406,-0.055666,1.541496,2386.794678,754.706909,160.588837,0.022664,-0.005799,0.455877,1468.000732,1875.941406,140.680969
1942,0,-0.099071,-0.055298,1.541569,2386.812988,754.718628,160.578918,0.022208,-0.008893,0.454033,1468.055664,1875.887817,140.760498
1943,0,-0.100060,-0.056024,1.541920,2386.807617,754.704956,160.587677,0.022384,-0.008791,0.454041,1468.062256,1875.871094,140.755264
1944,0,-0.099740,-0.054707,1.541236,2386.806885,754.701233,160.577652,0.023288,-0.005441,0.456133,1467.999146,1875.928955,140.695343
1945,0,-0.099125,-0.054231,1.539598,2386.816162,754.628601,160.583786,0.022938,-0.005516,0.455747,1467.999512,1875.928101,140.671310
1946,0,-0.100061,-0.056018,1.541593,2386.806396,754.699585,160.586884,0.022570,-0.005859,0.455771,1468.008423,1875.938599,140.692932
1947,0,-0.099856,-0.055792,1.541892,2386.797119,754.702148,160.596527,0.022828,-0.005747,0.455918,1467.994873,1875.932129,140.697510
1948,0,-0.099573,-0.055175,1.541344,2386.794922,754.684326,160.599091,0.022785,-0.005911,0.455992,1467.995483,1875.945801,140.676575
1949,0,-0.099332,-0.056247,1.541650,2386.803467,754.707886,160.597214,0.022424,-0.005731,0.455995,1467.995117,1875.944458,140.702652
1950,0,-0.100021,-0.055665,1.541607,2386.799072,754.721985,160.577438,0.022711,-0.005726,0.455754,1468.002319,1875.950684,140.686951
1951,0,-0.100541,-0.055147,1.541552,2386.795166,754.685913,160.611725,0.022295,-0.005680,0.455841,1468.002808,1875.947144,140.695404
1952,0,-0.099855,-0.055351,1.541246,2386.798096,754.693970,160.583038,0.022747,-0.005797,0.455988,1468.003540,1875.934937,140.680511
1953,0,-0.099408,-0.055859,1.541525,2386.810059,754.696899,160.582169,0.022510,-0.005465,0.455702,1468.006348,1875.913208,140.688248
1954,0,-0.099085,-0.055623,1.541379,2386.812256,754.708984,160.583984,0.021991,-0.008634,0.454062,1468.060059,1875.876221,140.751419
1955,0,-0.100042,-0.055074,1.541817,2386.797363,754.704346,160.582870,0.022819,-0.005889,0.455858,1468.001831,1875.938599,140.675751
1956,0,-0.100497,-0.055479,1.541662,2386.796631,754.703857,160.585480,0.021805,-0.008840,0.453945,1468.066895,1875.867920,140.752213
1957,0,-0.100150,-0.055127,1.541090,2386.812744,754.705688,160.567047,0.022420,-0.008858,0.454144,1468.046143,1875.877075,140.755646
1958,0,-0.099688,-0.055298,1.541691,2386.809814,754.697144,160.569534,0.022817,-0.005552,0.455911,1468.005859,1875.929199,140.670792
1959,0,-0.099391,-0.055372,1.541575,2386.802490,754.706238,160.581390,0.022367,-0.008887,0.454239,1468.061035,1875.861938,140.760284
1960,0,-0.099154,-0.055475,1.541466,2386.806885,754.697388,160.600311,0.021740,-0.008641,0.454039,1468.063965,1875.870483,140.751694
1961,0,-0.100735,-0.055880,1.541805,2386.807617,754.687378,160.592468,0.021817,-0.008521,0.454015,1468.066772,1875.883179,140.741943
1962,0,-0.099998,-0.055394,1.541822,2386.807129,754.693848,160.569519,0.022896,-0.005636,0.455834,1468.016724,1875.932983,140.669846
1963,0,-0.099275,-0.055652,1.541612,2386.798340,754.708496,160.576935,0.021634,-0.009014,0.453873,1468.069824,1875.862183,140.743439
1964,0,-0.099046,-0.055390,1.541279,2386.804932,754.695190,160.594009,0.022247,-0.008798,0.454343,1468.062866,1875.868774,140.755814
1965,0,-0.100013,-0.055919,1.541593,2386.797607,754.687134,160.582535,0.023188,-0.005526,0.455956,1468.000854,1875.940186,140.667999
1966,0,-0.100127,-0.055438,1.541594,2386.801514,754.697510,160.587067,0.023015,-0.005737,0.455777,1468.015991,1875.942261,140.678513
1967,0,-0.099811,-0.055674,1.541496,2386.810547,754.690430,160.591537,0.022917,-0.005841,0.455956,1468.009277,1875.921631,140.680344
1968,0,-0.098845,-0.055579,1.541132,2386.798096,754.695190,160.586075,0.021913,-0.008943,0.453944,1468.057617,1875.865845,140.758957
1969,0,-0.098720,-0.055096,1.541267,2386.803955,754.707336,160.579391,0.022575,-0.006049,0.455914,1468.010376,1875.952759,140.675659
1970,0,-0.100544,-0.055926,1.541645,2386.802002,754.692444,160.579163,0.023001,-0.005636,0.455936,1468.020386,1875.935059,140.661392
1971,0,-0.099031,-0.054900,1.541546,2386.802246,754.675537,160.590805,0.021831,-0.008675,0.453917,1468.067505,1875.867798,140.745148
1972,0,-0.099270,-0.055510,1.541196,2386.812256,754.723755,160.577972,0.022941,-0.005765,0.455824,1468.001099,1875.940918,140.687714
1973,0,-0.098909,-0.055808,1.541523,2386.804199,754.708496,160.584015,0.021760,-0.008715,0.453967,1468.062622,1875.879028,140.749115
1974,0,-0.100134,-0.055208,1.541326,2386.808594,754.704773,160.582062,0.022176,-0.008716,0.454051,1468.073608,1875.864746,140.756088
1975,0,-0.100765,-0.055760,1.541391,2386.817627,754.713501,160.573730,0.021636,-0.009035,0.453967,1468.068604,1875.866089,140.737778
1976,0,-0.100042,-0.055978,1.541860,2386.801270,754.706543,160.587067,0.022667,-0.005720,0.455685,1468.016846,1875.929810,140.675842
1977,0,-0.099837,-0.055463,1.541074,2386.796143,754.684753,160.604675,0.021741,-0.009033,0.453917,1468.062012,1875.867188,140.746750
1978,0,-0.100303,-0.055691,1.541789,2386.799561,754.699829,160.595093,0.022090,-0.008823,0.454207,1468.060425,1875.879272,140.746796
1979,0,-0.100229,-0.055458,1.541498,2386.806641,754.705933,160.577164,0.021839,-0.008949,0.454176,1468.065308,1875.867798,140.757980
1980,0,-0.099759,-0.056022,1.541196,2386.801270,754.721558,160.560425,0.022823,-0.005590,0.456020,1468.008789,1875.940674,140.674469
1981,0,-0.100479,-0.056069,1.541848,2386.799316,754.695679,160.583160,0.023215,-0.005772,0.456210,1468.001587,1875.920776,140.694046
1982,0,-0.099458,-0.055867,1.541850,2386.807129,754.729431,160.580963,0.022992,-0.005855,0.456056,1468.011597,1875.940308,140.677002
1983,0,-0.099742,-0.055936,1.541556,2386.809326,754.701904,160.584564,0.021882,-0.008869,0.453874,1468.062622,1875.883423,140.741608
1984,0,-0.098834,-0.055953,1.541750,2386.802979,754.710327,160.580521,0.021755,-0.009026,0.454070,1468.087280,1875.882935,140.721863
1985,0,-0.100286,-0.055866,1.541728,2386.804443,754.707947,160.593872,0.023247,-0.005575,0.455942,1468.020630,1875.934570,140.666534
1986,0,-0.098917,-0.055500,1.541347,2386.807373,754.703796,160.576401,0.022023,-0.008909,0.453959,1468.062866,1875.872192,140.762802
1987,0,-0.099405,-0.056004,1.541555,2386.802979,754.689575,160.582535,0.021833,-0.008891,0.454155,1468.054321,1875.865356,140.752670
1988,0,-0.100117,-0.056079,1.541581,2386.808838,754.725708,160.563538,0.022964,-0.005552,0.455957,1468.015991,1875.947021,140.673096
1989,0,-0.098958,-0.054868,1.541153,2386.812256,754.715454,160.577103,0.022878,-0.005495,0.455829,1468.004272,1875.932007,140.685883
1990,0,-0.099647,-0.054948,1.541812,2386.796875,754.698059,160.601379,0.021910,-0.008692,0.453792,1468.063965,1875.865479,140.752472
1991,0,-0.099383,-0.055075,1.541903,2386.805176,754.727539,160.553314,0.022440,-0.005849,0.455879,1468.014160,1875.940796,140.674255
1992,0,-0.100020,-0.055576,1.541721,2386.805420,754.704651,160.578598,0.022016,-0.008696,0.454147,1468.067871,1875.875366,140.733078
1993,0,-0.099068,-0.055002,1.541610,2386.799316,754.673645,160.587402,0.023058,-0.005537,0.455964,1468.006104,1875.933960,140.672958
1994,0,-0.098993,-0.055309,1.540991,2386.798584,754.690308,160.578873,0.022111,-0.008933,0.454032,1468.071533,1875.873535,140.731461
1995,0,-0.099045,-0.054853,1.541368,2386.808105,754.713867,160.559387,0.023044,-0.005654,0.455993,1468.014893,1875.942505,140.668350
1996,0,-0.099794,-0.055370,1.541762,2386.816162,754.709229,160.594864,0.022586,-0.005607,0.455742,1468.012817,1875.926025,140.690063
1997,0,-0.100018,-0.055595,1.541743,2386.807373,754.697021,160.596085,0.022751,-0.005610,0.455973,1468.014771,1875.933350,140.677063
1998,0,-0.099700,-0.055037,1.541532,2386.807861,754.715210,160.580597,0.022181,-0.008604,0.454113,1468.057983,1875.885132,140.744858
1999,0,-0.099278,-0.055136,1.541620,2386.803955,754.707947,160.580078,0.022970,-0.005749,0.455942,1468.004517,1875.945068,140.670197
2000,0,-0.098931,-0.055123,1.541496,2386.809082,754.695435,160.581650,0.022756,-0.005651,0.455924,1468.010254,1875.931519,140.683472
2001,0,-0.099268,-0.055664,1.541426,2386.812500,754.708557,160.574661,0.022348,-0.008802,0.454152,1468.063965,1875.874756,140.739029
2002,0,-0.098744,-0.054941,1.541548,2386.802734,754.712463,160.589600,0.023001,-0.005763,0.456212,1468.009766,1875.940674,140.672852
2003,0,-0.099436,-0.055550,1.542023,2386.805908,754.697205,160.592178,0.022946,-0.005500,0.455877,1468.009888,1875.941406,140.680496
2004,0,-0.099339,-0.055044,1.541384,2386.804688,754.712585,160.591583,0.022954,-0.005607,0.455877,1468.004395,1875.928589,140.669769
2005,0,-0.098975,-0.054760,1.541320,2386.792480,754.692383,160.591629,0.023111,-0.005815,0.455967,1468.010010,1875.938232,140.662918
2006,0,-0.100342,-0.055537,1.541548,2386.786377,754.717834,160.581757,0.022117,-0.008922,0.454207,1468.071899,1875.882080,140.735718
2007,0,-0.100210,-0.055851,1.541265,2386.787354,754.695190,160.590439,0.022920,-0.005578,0.456188,1468.008911,1875.927124,140.685867
2008,0,-0.100078,-0.055868,1.541297,2386.789062,754.705872,160.597534,0.022821,-0.005479,0.455995,1468.020142,1875.938110,140.673874
2009,0,-0.099989,-0.054986,1.541580,2386.789307,754.689575,160.593338,0.022767,-0.005632,0.455946,1468.026855,1875.922241,140.664597
2010,0,-0.098555,-0.055226,1.541757,2386.802002,754.700562,160.584900,0.023084,-0.005449,0.456005,1468.017822,1875.922485,140.666107
2011,0,-0.099417,-0.055252,1.541290,2386.793213,754.686340,160.580658,0.023076,-0.005564,0.456137,1468.011108,1875.936035,140.672760
2012,0,-0.098960,-0.055262,1.541113,2386.796631,754.701355,160.596008,0.021931,-0.008530,0.454170,1468.086426,1875.884888,140.739197
2013,0,-0.100394,-0.055922,1.541392,2386.793213,754.705078,160.584518,0.022781,-0.005414,0.455849,1468.008179,1875.943481,140.683578
2014,0,-0.100309,-0.055514,1.541442,2386.803223,754.687500,160.594391,0.022781,-0.005500,0.455962,1468.012695,1875.945312,140.663376
2015,0,-0.101002,-0.055926,1.541457,2386.808838,754.693359,160.574081,0.022424,-0.005790,0.455867,1468.014648,1875.925537,140.669128
2016,0,-0.099925,-0.055958,1.541716,2386.805176,754.716980,160.589951,0.022485,-0.005454,0.455895,1468.008423,1875.925171,140.693100
2017,0,-0.099035,-0.054471,1.541391,2386.802734,754.715820,160.593506,0.022756,-0.005573,0.456000,1468.004639,1875.936157,140.681656
2018,0,-0.099461,-0.055380,1.541391,2386.804443,754.710938,160.567291,0.023071,-0.005745,0.455992,1468.005859,1875.947021,140.677032
2019,0,-0.099750,-0.056372,1.541710,2386.805908,754.716736,160.558777,0.022609,-0.005563,0.456060,1468.014038,1875.931885,140.666306
2020,0,-0.097766,-0.055029,1.541121,2386.806396,754.694031,160.575027,0.022717,-0.005868,0.455884,1468.007690,1875.919312,140.685944
2021,0,-0.100431,-0.055683,1.541620,2386.795898,754.699036,160.602280,0.023024,-0.005609,0.455876,1467.991699,1875.935303,140.702286
2022,0,-0.099435,-0.055043,1.541282,2386.796387,754.708130,160.595749,0.022598,-0.005779,0.455807,1468.011475,1875.931763,140.691559
2023,0,-0.100335,-0.055909,1.541649,2386.795166,754.719055,160.578644,0.022233,-0.008968,0.454107,1468.066406,1875.884033,140.738373
2024,0,-0.100051,-0.055440,1.541779,2386.805664,754.725342,160.560410,0.021893,-0.008859,0.453883,1468.065918,1875.880981,140.742905
2025,0,-0.100798,-0.055188,1.541593,2386.795166,754.712585,160.577850,0.022517,-0.005534,0.455976,1468.009277,1875.929688,140.683426
2026,0,-0.100476,-0.055632,1.541382,2386.803955,754.725769,160.569122,0.022701,-0.005763,0.456083,1468.010742,1875.941528,140.678558
2027,0,-0.099712,-0.055884,1.541589,2386.802490,754.719299,160.577164,0.022323,-0.005922,0.455850,1468.011597,1875.941406,140.659256
2028,0,-0.098629,-0.054238,1.541570,2386.798828,754.715942,160.576019,0.022007,-0.008565,0.454020,1468.065186,1875.867432,140.743500
2029,0,-0.100728,-0.056057,1.541454,2386.804443,754.728027,160.566650,0.022250,-0.008899,0.454051,1468.073364,1875.881592,140.749634
2030,0,-0.100554,-0.055765,1.541657,2386.803467,754.728943,160.592865,0.022683,-0.005682,0.455932,1468.016357,1875.929932,140.680542
2031,0,-0.100194,-0.055806,1.542058,2386.798340,754.729858,160.596237,0.022205,-0.008848,0.454050,1468.062378,1875.886475,140.758408
2032,0,-0.099239,-0.055656,1.541559,2386.803467,754.707397,160.593246,0.022985,-0.005893,0.456151,1468.011475,1875.943970,140.661896
2033,0,-0.099838,-0.055180,1.541331,2386.796875,754.682983,160.567413,0.022949,-0.005461,0.455971,1468.022461,1875.953247,140.657715
2034,0,-0.099827,-0.055971,1.541750,2386.797852,754.714355,160.606705,0.022441,-0.008868,0.453994,1468.065674,1875.875122,140.761398
2035,0,-0.100610,-0.055944,1.541853,2386.789307,754.702087,160.614807,0.022154,-0.008720,0.454068,1468.062256,1875.885986,140.747513
2036,0,-0.097720,-0.054915,1.541727,2386.806152,754.708557,160.586227,0.022317,-0.008823,0.454012,1468.066528,1875.870361,140.764633
